"","Date","Concentration"
"241","2020-08-28",23.1180555555556
"242","2020-08-29",10.4722222222222
"243","2020-08-30",16.5277777777778
"244","2020-08-31",22.5372474747475
"245","2020-09-01",23.1259920634921
"246","2020-09-02",25.2796717171717
"247","2020-09-03",20.6517857142857
"248","2020-09-04",19.3333333333333
"249","2020-09-05",14.4513888888889
"250","2020-09-06",10.5555555555556
"251","2020-09-07",20.4992424242424
"252","2020-09-08",15.4335317460317
"253","2020-09-09",16.6597222222222
"254","2020-09-10",18.8839285714286
"255","2020-09-11",25.3402777777778
"256","2020-09-12",19.2777777777778
"257","2020-09-13",11.5763888888889
"258","2020-09-14",16.4916666666667
"259","2020-09-15",18.6547619047619
"260","2020-09-16",17.4305555555556
"261","2020-09-17",14.125
"262","2020-09-18",12.4375
"263","2020-09-19",11.4375
"264","2020-09-20",12.3055555555556
"265","2020-09-21",22.6805555555556
"266","2020-09-22",22.7032828282828
"267","2020-09-23",12.5208333333333
"268","2020-09-24",17.393932748538
"269","2020-09-25",14.2166666666667
"270","2020-09-26",12.9333333333333
"271","2020-09-27",13.7152777777778
"272","2020-09-28",32.1010101010101
"273","2020-09-29",31.7628066378066
"274","2020-09-30",22.3768115942029
"275","2020-10-01",16.3144841269841
"276","2020-10-02",11.0104166666667
"277","2020-10-03",9.42592592592593
"278","2020-10-04",12.4791666666667
"279","2020-10-05",14.7382154882155
"280","2020-10-06",29.2847222222222
"281","2020-10-07",37.8055555555556
"282","2020-10-08",32.2
"283","2020-10-09",40.0555555555556
"284","2020-10-10",22.5388888888889
"285","2020-10-11",14.9833333333333
"286","2020-10-12",17.35
"287","2020-10-13",27.105753968254
"288","2020-10-14",20.8531746031746
"289","2020-10-15",24.4513888888889
"290","2020-10-16",30.4305555555556
"291","2020-10-17",23.4652777777778
"292","2020-10-18",25.3125
"293","2020-10-19",23.9921717171717
"294","2020-10-20",13.7532894736842
"295","2020-10-21",14.9083333333333
"296","2020-10-22",20.6930555555556
"297","2020-10-23",24.2311507936508
"298","2020-10-24",20.2291666666667
"299","2020-10-25",7.96376811594203
"300","2020-10-26",18.1597653554175
"301","2020-10-27",29.109649122807
"302","2020-10-28",25.9583333333333
"303","2020-10-29",27.9333333333333
"304","2020-10-30",32.2333333333333
"305","2020-10-31",29.0625
"306","2020-11-01",23.9097222222222
