"","Date","Concentration"
"236","2020-08-23",12.6190476190476
"237","2020-08-24",15.0227272727273
"238","2020-08-25",14.960255841467
"239","2020-08-26",14.979770531401
"240","2020-08-27",16.8778467908903
"241","2020-08-28",16.8561076604555
"242","2020-08-29",11.2321428571429
"243","2020-08-30",9.43452380952381
"244","2020-08-31",17.4999345892203
"245","2020-09-01",21.0401138716356
"246","2020-09-02",17.4366681455191
"247","2020-09-03",21.7145445134576
"248","2020-09-04",22.6599378881988
"249","2020-09-05",15.4166666666667
"250","2020-09-06",12.9583333333333
"251","2020-09-07",13.0952380952381
"252","2020-09-08",19.1276249630287
"253","2020-09-09",20.6159420289855
"254","2020-09-10",24.9311594202899
"255","2020-09-11",26.0618530020704
"256","2020-09-12",16.1369047619048
"257","2020-09-13",14.797619047619
"258","2020-09-14",26.9325562636122
"259","2020-09-15",23.3931898846495
"260","2020-09-16",22.3914261356717
"261","2020-09-17",23.393115942029
"262","2020-09-18",18.0201863354037
"263","2020-09-19",11.6547619047619
"264","2020-09-20",9.14880952380952
"265","2020-09-21",20.6341991341991
"266","2020-09-22",19.9694616977226
"267","2020-09-23",27.9943064182195
"268","2020-09-24",17.8592132505176
"269","2020-09-25",10.370082815735
"270","2020-09-26",7.39772727272727
"271","2020-09-27",9.80357142857143
"272","2020-09-28",21.2358130999435
"273","2020-09-29",21.7676586652968
"274","2020-09-30",23.1142296735628
"275","2020-10-01",23.3913043478261
"276","2020-10-02",11.0540890269151
"277","2020-10-03",8.86904761904762
"278","2020-10-04",6.10714285714286
"279","2020-10-05",21.3587662337662
"280","2020-10-06",31.4549689440994
"281","2020-10-07",30.38483436853
"282","2020-10-08",27.3863871635611
"283","2020-10-09",11.9673913043478
"284","2020-10-10",13.125
"285","2020-10-11",5.35119047619048
"286","2020-10-12",11.4869047619048
"287","2020-10-13",24.2165113871636
"288","2020-10-14",33.894520851819
"289","2020-10-15",11.8685064935065
"290","2020-10-16",24.3874458874459
"291","2020-10-17",17.4107142857143
"292","2020-10-18",14.9404761904762
"293","2020-10-19",27.3392857142857
"294","2020-10-20",26.401397515528
"295","2020-10-21",41
"296","2020-10-22",45.4404761904762
"297","2020-10-23",20.3187229437229
"298","2020-10-24",12.8630952380952
"299","2020-10-25",5.52380952380952
"300","2020-10-26",12.3230519480519
"301","2020-10-27",18.9345238095238
"302","2020-10-28",31.5741341991342
"303","2020-10-29",35.6011904761905
"304","2020-10-30",34.8413561076605
"305","2020-10-31",26.7619047619048
"306","2020-11-01",21.9549319727891
"307","2020-11-02",33.515727595386
"308","2020-11-03",27.9583333333333
"309","2020-11-04",13.922619047619
"310","2020-11-05",12.1242148374501
"311","2020-11-06",12.3958333333333
"312","2020-11-07",20.4847222222222
"313","2020-11-08",29.2304292929293
"314","2020-11-09",32.6045509442249
"315","2020-11-10",29.8798936570676
"316","2020-11-11",34.2023809523809
"317","2020-11-12",35.6607142857143
"318","2020-11-13",36.5659340659341
"319","2020-11-14",32.4444444444444
"320","2020-11-15",13.9027777777778
"321","2020-11-16",25.5860507246377
"322","2020-11-17",27.2595150708505
"323","2020-11-18",32.9523809523809
"324","2020-11-19",35.0424274973147
"325","2020-11-20",39.3511904761905
"326","2020-11-21",24.9821428571429
"327","2020-11-22",21.5212842712843
"328","2020-11-23",33.4916666666667
"329","2020-11-24",41.0967292714187
"330","2020-11-25",40.844696969697
"331","2020-11-26",25.2363945578231
"332","2020-11-27",16.270944741533
"333","2020-11-28",23.3833333333333
"334","2020-11-29",25.9416666666667
"335","2020-11-30",42.2409463785514
"336","2020-12-01",37.198902288188
"337","2020-12-02",21.2738095238095
"338","2020-12-03",26.2748917748918
"339","2020-12-04",18.7678571428571
"340","2020-12-05",11.8452380952381
"341","2020-12-06",6.09523809523809
"342","2020-12-07",9.125
"343","2020-12-08",8.50431331953071
"344","2020-12-09",19.6713773069036
"345","2020-12-10",20.0472334682861
"346","2020-12-11",13.2663652417489
"347","2020-12-12",12.2048319327731
"348","2020-12-13",16.8988095238095
"349","2020-12-14",38.51966873706
"350","2020-12-15",28.0297619047619
"351","2020-12-16",42.0059523809524
"352","2020-12-17",38.0297619047619
"353","2020-12-18",40.1306935817805
"354","2020-12-19",24.2083333333333
"355","2020-12-20",20.9880952380952
"356","2020-12-21",33.8439440993789
"357","2020-12-22",33.0416666666667
"358","2020-12-23",32.6666666666667
"359","2020-12-24",25.6488095238095
"360","2020-12-25",7.42857142857143
"361","2020-12-26",19.0059523809524
"362","2020-12-27",9.85119047619048
"363","2020-12-28",11.9404761904762
"364","2020-12-29",12.2520703933747
"365","2020-12-30",18.9026915113872
"366","2020-12-31",10.5555555555556
