"","Date","Concentration"
"212","2020-07-30",21.6635718599034
"213","2020-07-31",32.3717542270531
"214","2020-08-01",25.8249547101449
"215","2020-08-02",12.2413194444444
"216","2020-08-03",10.3194444444444
"217","2020-08-04",14.3038194444444
"218","2020-08-05",28.4944897342995
"219","2020-08-06",25.7646437198068
"220","2020-08-07",24.1075634057971
"221","2020-08-08",28.8888888888889
"222","2020-08-09",20.4635416666667
"223","2020-08-10",27.3882301273606
"224","2020-08-11",22.0988677536232
"225","2020-08-12",19.7339221014493
"226","2020-08-13",32.7235191589811
"227","2020-08-14",29.9739583333333
"228","2020-08-15",14.0196256038647
"229","2020-08-16",12.1600241545894
"230","2020-08-17",19.0505050505051
"231","2020-08-18",21.207981078905
"232","2020-08-19",24.8514492753623
"233","2020-08-20",34.4756944444444
"234","2020-08-21",15.7312801932367
"235","2020-08-22",15.0583964646465
"236","2020-08-23",13.912288647343
"237","2020-08-24",25.2847222222222
"238","2020-08-25",35.8267663043478
"239","2020-08-26",41.4628119967794
"240","2020-08-27",36.3307129917184
"241","2020-08-28",19.4818085748792
"242","2020-08-29",6.47335446859903
"243","2020-08-30",7.15104166666667
"244","2020-08-31",26.7827596618357
"245","2020-09-01",47.9895833333333
"246","2020-09-02",26.29476147343
"247","2020-09-03",40.4479166666667
"248","2020-09-04",40.4947916666667
"249","2020-09-05",39.679347826087
"250","2020-09-06",14.7326388888889
"251","2020-09-07",12.7277153615069
"252","2020-09-08",21.7748943236715
"253","2020-09-09",36.998170564339
"254","2020-09-10",26.4576128129117
"255","2020-09-11",31.8984683794466
"256","2020-09-12",31.3999094202899
"257","2020-09-13",14.5447916666667
"258","2020-09-14",20.0194444444444
"259","2020-09-15",27.5137036431659
"260","2020-09-16",27.8423913043478
"261","2020-09-17",26.3453733766234
"262","2020-09-18",26.0853174603175
"263","2020-09-19",12.2725694444444
"264","2020-09-20",11.1918025362319
"265","2020-09-21",28.4258756038647
"266","2020-09-22",30.0632939852489
"267","2020-09-23",18.5534804567413
"268","2020-09-24",14.4229356844846
"269","2020-09-25",12.5935235507246
"270","2020-09-26",14.5538194444444
"271","2020-09-27",9.69761473429952
"272","2020-09-28",49.390625
"273","2020-09-29",55.9360702614379
"274","2020-09-30",44.5774270264759
"275","2020-10-01",26.7361111111111
"276","2020-10-02",12.2179951690821
"277","2020-10-03",9.91840277777778
"278","2020-10-04",9.64236111111111
"279","2020-10-05",19.8705464975845
"280","2020-10-06",36.8525060386473
"281","2020-10-07",46.4064009661836
"282","2020-10-08",49.4774305555556
"283","2020-10-09",49.3090277777778
"284","2020-10-10",16.6461352657005
"285","2020-10-11",8.12847222222222
"286","2020-10-12",15.1049836601307
"287","2020-10-13",38.519172705314
"288","2020-10-14",22.609375
"289","2020-10-15",28.4581480566535
"290","2020-10-16",40.171875
"291","2020-10-17",43.8611111111111
"292","2020-10-18",35.9316878019324
"293","2020-10-19",41.1022041062802
"294","2020-10-20",34.2125123517787
"295","2020-10-21",24.3740942028986
"296","2020-10-22",27.1651226943347
"297","2020-10-23",29.0741243961353
"298","2020-10-24",26.2310537439614
"299","2020-10-25",12.5510540184453
"300","2020-10-26",19.4097222222222
"301","2020-10-27",24.8211805555556
"302","2020-10-28",41.2345259661836
"303","2020-10-29",41.5128472222222
"304","2020-10-30",47.4098731884058
"305","2020-10-31",42.3368055555556
"306","2020-11-01",42.4131944444444
"307","2020-11-02",37.8969655797101
"308","2020-11-03",32.9291968599034
"309","2020-11-04",20.1386624396135
"310","2020-11-05",30.6104797979798
"311","2020-11-06",24.0412438231685
"312","2020-11-07",21.9095778197858
"313","2020-11-08",34.7619565217391
"314","2020-11-09",45.2852506038647
"315","2020-11-10",44.9930555555556
"316","2020-11-11",49.0104166666667
"317","2020-11-12",49.7291666666667
"318","2020-11-13",48.2795138888889
"319","2020-11-14",45.878547705314
"320","2020-11-15",24.140625
"321","2020-11-16",42.9125905797101
"322","2020-11-17",46.2555102657005
"323","2020-11-18",44.2192028985507
"324","2020-11-19",34.9568991545894
"325","2020-11-20",36.9010416666667
"326","2020-11-21",41.0828373015873
"327","2020-11-22",44.9695803140097
